,id,name,brand,base_name,screen_size,pixels_x,pixels_y,screen_surface,touchscreen,cpu,cpu_details,detachable_keyboard,discrete_gpu,gpu,os,os_details,ram,ssd,storage,weight,min_price,max_price,cpu_brand,cpu_type_name,gpu_brand,gpu_type,os_details_2,cpu_details_2,cpu_GHZ,cpu_benchmark,gpu_benchmark,cpu_core,threading,pc_name
394,23230,"ACER NX.GY9AA.002 ASPIRE 3 A315-41-R8UU 15.6"" LCD NOTEBOOK - AMD RYZEN 5 2500U QUAD-CORE (4 CORE) 2 GHZ, BLACK, 15-15.99""",ACER,ACER ASPIRE 3 A315-41,15.6,1920,1080,MATTE,0,AMD RYZEN 5,AMD RYZEN 5 2500U 2.0 GHZ (QUAD-CORE WITH SIMULTANEOUS MULTI-THREADING),0.0,0,AMD RADEON VEGA 8,WINDOWS,WINDOWS 10 HOME,8,0,1000,5.07,449.0,466.0,AMD,RYZEN 5,AMD,RADEON VEGA 8,10 HOME,2500U,2.0,6317.0,1509.0,QUAD-CORE,1.0,ACER ASPIRE
395,9185,APPLE MACBOOK PRO MD101LL/A 13.3-INCH LAPTOP (CORE I5 4GB 500GB WITH BUILT-IN DVD SUPERDRIVE) (RENEWED),APPLE,APPLE MACBOOK PRO 2012,13.3,1280,800,GLOSSY,0,INTEL CORE I5,INTEL CORE I5-3210M 2.5 GHZ (3RD GEN IVY BRIDGE DUAL-CORE WITH HYPER-THREADING),NAN,0,INTEL HD,NAN,NAN,4,0,500,4.5,348.69,388.71,INTEL,CORE I5,INTEL,HD,NAN,3210M,2.5,2503.0,10.0,DUAL-CORE,1.0,APPLE MACBOOK PRO
396,29200,"ACER CHROMEBOOK 11 N7, CELERON N3060, 11.6"" HD, 4GB LPDDR3, 32GB EMMC, GOOGLE CHROME, C731-C118",ACER,ACER CHROMEBOOK 11 N7 C731,11.6,1366,768,MATTE,0,INTEL CELERON,INTEL CELERON N3060 1.6 GHZ (BRASWELL DUAL-CORE),0.0,0,INTEL HD 400,CHROME OS,CHROME OS,4,32,32,2.87,149.99,149.99,INTEL,CELERON,INTEL,HD 400,CHROME OS,N3060,1.6,759.0,329.0,DUAL-CORE,0.0,ACER CHROMEBOOK
397,27880,"LENOVO FLEX 14 2-IN-1 CONVERTIBLE LAPTOP, 14 INCH FHD, TOUCHSCREEN, AMD RYZEN 5 3500U PROCESSOR, RADEON VEGA 8 GRAPHICS, 8GB DDR4 RAM, 256GB NVME SSD, WIN 10, BLACK, PEN INCLUDED",LENOVO,LENOVO FLEX 14,14.0,1920,1080,GLOSSY,1,AMD RYZEN 5,AMD RYZEN 5 3500U 2.1 GHZ (QUAD-CORE WITH SIMULTANEOUS MULTI-THREADING),0.0,0,AMD RADEON VEGA 8,WINDOWS,WINDOWS 10 HOME,8,256,256,3.64,548.94,552.13,AMD,RYZEN 5,AMD,RADEON VEGA 8,10 HOME,3500U,2.1,7248.0,1509.0,QUAD-CORE,1.0,LENOVO FLEX
398,22739,"MICROSOFT SURFACE BOOK - 256GB/INTEL CORE I7/8GB MEMORY 2-IN-1 13.5"" TOUCH-SCREEN LAPTOP",MICROSOFT,MICROSOFT SURFACE BOOK,13.5,3000,2000,GLOSSY,1,INTEL CORE I7,INTEL CORE I7-6600U 2.6 GHZ (6TH GEN SKYLAKE DUAL-CORE WITH HYPER-THREADING),1.0,1,NVIDIA GEFORCE,WINDOWS,WINDOWS 10 PRO,8,256,256,3.34,678.0,759.99,INTEL,CORE I7,NVIDIA,GEFORCE,10 PRO,6600U,2.6,3807.0,3.0,DUAL-CORE,1.0,MICROSOFT SURFACE BOOK
399,22139,"HP 2018 STREAM 14 INCH LAPTOP COMPUTER, INTEL CELERON N3060 1.6GHZ, 4GB RAM, 32GB SSD, WINDOWS 10 (RENEWED)",HP,HP STREAM 14-AX,14.0,1366,768,GLOSSY,0,INTEL CELERON,INTEL CELERON N3060 1.6 GHZ (BRASWELL DUAL-CORE),0.0,0,INTEL HD 400,WINDOWS,WINDOWS 10 HOME,4,32,32,3.17,159.99,159.99,INTEL,CELERON,INTEL,HD 400,10 HOME,N3060,1.6,759.0,329.0,DUAL-CORE,0.0,HP STREAM
400,29843,"PROSTAR NH70RDQ 17.3 INCHES FHD 144HZ, INTEL I7-9750H, RTX 2060, 32GB 2666MHZ DDR4, 500GB NVME SSD, 2TB SSHD, WINDOWS 10 HOME, SLIM BEZEL GAMING LAPTOP, 1-YEAR WARRANTY",OTHER,PROSTAR NH70RDQ,17.3,1920,1080,MATTE,0,INTEL CORE I7,INTEL CORE I7-9750H 2.6 GHZ (9TH GEN COFFEE LAKE HEXA-CORE WITH HYPER-THREADING),0.0,1,NVIDIA GEFORCE RTX 2060,WINDOWS,WINDOWS 10 HOME,32,500,2500,5.9,1429.0,1499.0,INTEL,CORE I7,NVIDIA,GEFORCE RTX 2060,10 HOME,9750H,2.6,11636.0,15156.0,HEXA-CORE,1.0,PROSTAR
401,28219,"ASUS VIVOBOOK 15 THIN AND LIGHT LAPTOP, 15.6Â€ FULL HD, AMD QUAD CORE R5-3500U CPU, 8GB DDR4 RAM, 256GB PCIE SSD, AMD RADEON VEGA 8 GRAPHICS, WINDOWS 10 HOME, F512DA-EB51, SLATE GRAY",ASUS,ASUS VIVOBOOK F512DA,15.6,1920,1080,MATTE,0,AMD RYZEN 5,AMD RYZEN 5 3500U 2.1 GHZ (QUAD-CORE WITH SIMULTANEOUS MULTI-THREADING),0.0,0,AMD RADEON VEGA 8,WINDOWS,WINDOWS 10 HOME,8,256,256,3.5,472.61,479.99,AMD,RYZEN 5,AMD,RADEON VEGA 8,10 HOME,3500U,2.1,7248.0,1509.0,QUAD-CORE,1.0,ASUS VIVOBOOK
402,24631,"LENOVO 20KH002FUS THINKPAD X1 CARBON 20KH 14"" ULTRABOOK - WINDOWS - INTEL CORE I7 1.9 GHZ - 16 GB RAM - 1 TB SSD, BLACK",LENOVO,LENOVO THINKPAD X1 CARBON (6TH GENERATION),14.0,2560,1440,GLOSSY,0,INTEL CORE I7,INTEL CORE I7-8650U 1.9 GHZ (8TH GEN KABY LAKE R QUAD-CORE WITH HYPER-THREADING),0.0,0,INTEL UHD 620,WINDOWS,WINDOWS 10 PRO,16,1000,1000,2.49,1649.99,1649.99,INTEL,CORE I7,INTEL,UHD 620,10 PRO,8650U,1.9,6620.0,888.0,QUAD-CORE,1.0,LENOVO THINKPAD
403,6628,"ASUS UX303LA-DS52T LAPTOP (WINDOWS 8.1, INTEL CORE I5-5200U 2.20 GHZ, 13"" LED-LIT SCREEN, STORAGE: 256 GB, RAM: 8 GB) SILVER",ASUS,ASUS ZENBOOK UX303LA-DS52T,13.3,1920,1080,GLOSSY,1,INTEL CORE I5,INTEL CORE I5-5200U 2.20 GHZ (5TH GEN BROADWELL DUAL-CORE WITH HYPER-THREADING),0.0,0,INTEL HD,WINDOWS,WINDOWS 8.1,8,256,256,3.2,642.0,642.0,INTEL,CORE I5,INTEL,HD,8.1,5200U,2.20,2546.0,10.0,DUAL-CORE,1.0,ASUS ZENBOOK
404,19844,"LENOVO 320-15 - 15.6"" HD - AMD A12-9720P - 8GB MEMORY - 1TB HARD DRIVE - GRAY",LENOVO,LENOVO IDEAPAD,15.6,1366,768,MATTE,0,AMD A12,AMD A12-9720P 2.7 GHZ (7TH GEN BRISTOL RIDGE QUAD-CORE),0.0,0,AMD RADEON R7,WINDOWS,WINDOWS 10 HOME,8,0,1000,4.85,430.0,430.0,AMD,A12,AMD,RADEON R7,10 HOME,9720P,2.7,2741.0,551.0,QUAD-CORE,0.0,LENOVO IDEAPAD
405,10561,"DELL XPS XPS9350-5341SLV 13.3 INCH QHD TOUCHSCREEN LAPTOP (INTEL CORE I7 WITH IRIS GRAPHICS, 8 GB RAM, 256 GB SSD, SILVER)",DELL,DELL XPS 9350-5341SLV,13.3,3200,1800,GLOSSY,1,INTEL CORE I7,INTEL CORE I7-6560U 2.2 GHZ (6TH GEN SKYLAKE DUAL-CORE WITH HYPER-THREADING),0.0,0,INTEL IRIS 540,WINDOWS,WINDOWS 10,8,256,256,2.8,1199.0,1499.44,INTEL,CORE I7,INTEL,IRIS 540,10,6560U,2.2,3555.0,1251.0,DUAL-CORE,1.0,DELL XPS
406,30999,"LENOVO THINKPAD EDGE E590 20NB001JUS 15.6"" NOTEBOOK - 1920 X 1080 - CORE I5 I5-8265U - 8 GB RAM - 256 GB SSD - WINDOWS 10 PRO 64-BIT - INTEL UHD GRAPHICS 620 - IN-PLANE SWITCHING (IPS) TECHNOLOGY",LENOVO,LENOVO THINKPAD E590,15.6,1920,1080,MATTE,0,INTEL CORE I5,INTEL CORE I5-8265U 1.6 GHZ (8TH GEN WHISKEY LAKE QUAD-CORE WITH HYPER-THREADING),0.0,0,INTEL UHD 620,WINDOWS,WINDOWS 10 PRO,8,256,256,4.68,729.99,775.0,INTEL,CORE I5,INTEL,UHD 620,10 PRO,8265U,1.6,6068.0,888.0,QUAD-CORE,1.0,LENOVO THINKPAD
407,16695,"APPLE MACBOOK AIR 13.3-INCH LAPTOP MD760LL/B, 4GB RAM - 128GB SSD - 1.4 GHZ INTEL I5 DUAL CORE (RENEWED)",APPLE,APPLE MACBOOK AIR 2014,13.3,1440,900,GLOSSY,0,INTEL CORE I5,INTEL CORE I5-4260U 1.4 GHZ (4TH GEN HASWELL DUAL-CORE WITH HYPER-THREADING),0.0,0,INTEL HD 5000,MACOS,OS X MAVERICKS,4,128,128,2.94,390.0,465.61,INTEL,CORE I5,INTEL,HD 5000,MAVERICKS,4260U,1.4,2440.0,684.0,DUAL-CORE,1.0,APPLE MACBOOK AIR
408,26119,"MICROSOFT SURFACE BOOK 2 HNM-00001 LAPTOP (WINDOWS 10, INTEL I7-8650U, 13.5"" SCREEN, STORAGE: 512 GB, RAM: 16 GB) SILVER",MICROSOFT,MICROSOFT SURFACE BOOK 2,13.5,3000,2000,GLOSSY,1,INTEL CORE I7,INTEL CORE I7-8650U 1.9 GHZ (8TH GEN QUAD-CORE KABY LAKE R WITH HYPER-THREADING),1.0,1,NVIDIA GEFORCE GTX 1050,WINDOWS,WINDOWS 10 PRO,16,512,512,3.62,1865.0,1875.0,INTEL,CORE I7,NVIDIA,GEFORCE GTX 1050,10 PRO,8650U,1.9,6620.0,5595.0,QUAD-CORE,1.0,MICROSOFT SURFACE BOOK
409,25060,"SAMSUNG CHROMEBOOK PLUS V2, 2-IN-1, 4GB RAM, 32GB EMMC, 13MP CAMERA, CHROME OS, 12.2"", 16:10 ASPECT RATIO, LIGHT TITAN (XE520QAB-K01US)",SAMSUNG,SAMSUNG CHROMEBOOK PLUS V2,12.2,1920,1200,GLOSSY,1,INTEL CELERON,INTEL CELERON 3965Y 1.5 GHZ (KABY LAKE DUAL-CORE),0.0,0,INTEL HD 615,CHROME OS,CHROME OS,4,32,32,2.98,349.99,365.0,INTEL,CELERON,INTEL,HD 615,CHROME OS,3965Y,1.5,1253.0,799.0,DUAL-CORE,0.0,SAMSUNG CHROMEBOOK PLUS
410,23192,"DELL I5575-A217SLV-PUS INSPIRON 15 5575 - LED-BACKLIT DISPLAY - AMD RYZEN 5 - RADEON VEGA8 GRAPHICS - 8GB MEMORY - 1TB HARD DRIVE, 15.6"", PLATINUM SILVER",DELL,DELL INSPIRON 5575,15.6,1920,1080,MATTE,0,AMD RYZEN 5,AMD RYZEN 5 2500U 2.0 GHZ (QUAD-CORE WITH SIMULTANEOUS MULTI-THREADING),0.0,0,AMD RADEON VEGA 8,WINDOWS,WINDOWS 10 HOME,8,0,1000,4.89,425.61,425.61,AMD,RYZEN 5,AMD,RADEON VEGA 8,10 HOME,2500U,2.0,6317.0,1509.0,QUAD-CORE,1.0,DELL INSPIRON
411,29199,"NEW MICROSOFT SURFACE PRO 7 Â€“ 12.3"" TOUCH-SCREEN - 10TH GEN INTEL CORE I5 - 8GB MEMORY - 128GB SSD (LATEST MODEL) Â€“ PLATINUM",MICROSOFT,MICROSOFT SURFACE PRO 7,12.3,2736,1824,GLOSSY,1,INTEL CORE I5,INTEL CORE I5-1035G4 1.1 GHZ (10TH GEN ICE LAKE QUAD-CORE WITH HYPER-THREADING),1.0,0,INTEL IRIS PLUS,WINDOWS,WINDOWS 10 HOME,8,128,128,1.7,688.0,749.0,INTEL,CORE I5,INTEL,IRIS PLUS,10 HOME,1035G4,1.1,9314.0,1888.0,QUAD-CORE,1.0,MICROSOFT SURFACE PRO
412,21891,"LENOVO 320 BUSINESS LAPTOP PC 15.6"" FHD(1920X1080) DISPLAY INTEL I7-7500U 2.7GHZ PROCESSOR 12GB DDR4 RAM 256GB SSD NVIDIA GEFORCE 940MX DOLBY AUDIO HDMI BLUETOOTH DVDÂ±R/RW WINDOWS 10",LENOVO,LENOVO IDEAPAD 320,15.6,1920,1080,MATTE,0,INTEL CORE I7,INTEL CORE I7-7500U 2.7 GHZ (7TH GEN KABY LAKE DUAL-CORE WITH HYPER-THREADING),0.0,1,NVIDIA GEFORCE 940MX,WINDOWS,WINDOWS 10 HOME,12,256,256,4.84,1999.11,1999.11,INTEL,CORE I7,NVIDIA,GEFORCE 940MX,10 HOME,7500U,2.7,3500.0,1603.0,DUAL-CORE,1.0,LENOVO IDEAPAD
413,30067,"PROSTAR P950RF 15.6 INCHES FHD 144HZ, INTEL I7-9750H, RTX 2070, 32GB 2666MHZ DDR4, 1TB NVME SSD, 1TB SSHD, WINDOWS 10 HOME, THIN GAMING LAPTOP, 1-YEAR WARRANTY",OTHER,PROSTAR P950RF,15.6,1920,1080,MATTE,0,INTEL CORE I7,INTEL CORE I7-9750H 2.6 GHZ (9TH GEN COFFEE LAKE HEXA-CORE WITH HYPER-THREADING),0.0,1,NVIDIA GEFORCE RTX 2070,WINDOWS,WINDOWS 10 HOME,32,1000,2000,4.6,1829.0,1929.0,INTEL,CORE I7,NVIDIA,GEFORCE RTX 2070,10 HOME,9750H,2.6,11636.0,16632.0,HEXA-CORE,1.0,PROSTAR
414,23620,"OMEN BY HP 2019 15-INCH GAMING LAPTOP, INTEL I7-9750H PROCESSOR, GEFORCE RTX 2070 8 GB, 32 GB RAM, 512 GB SSD, VR READY, WINDOWS 10 (15-DC0030NR, BLACK)",HP,HP OMEN 15-DC0030NR,15.6,1920,1080,MATTE,0,INTEL CORE I7,INTEL CORE I7-8750H 2.2 GHZ (8TH GEN COFFEE LAKE HEXA-CORE WITH HYPER-THREADING),0.0,1,NVIDIA GEFORCE GTX 1060,WINDOWS,WINDOWS 10 HOME,16,128,1128,5.56,2499.11,2499.11,INTEL,CORE I7,NVIDIA,GEFORCE GTX 1060,10 HOME,8750H,2.2,10418.0,10210.0,HEXA-CORE,1.0,HP OMEN
415,31195,"PROSTAR NH58RCQ 15.6 INCHES FHD IPS, INTEL I7-9750H, NVIDIA GTX 1660TI, 16GB 2666MHZ DDR4, 250GB NVME SSD, 1TB SSHD, WINDOWS 10 HOME, SLIM BEZEL GAMING LAPTOP, 1-YEAR WARRANTY",OTHER,PROSTAR NH58RCQ,15.6,1920,1080,MATTE,0,INTEL CORE I7,INTEL CORE I7-9750H 2.6 GHZ (9TH GEN COFFEE LAKE HEXA-CORE WITH HYPER-THREADING),0.0,1,NVIDIA GEFORCE GTX 1660 TI,WINDOWS,WINDOWS 10 HOME,16,250,1250,4.85,1209.0,1229.0,INTEL,CORE I7,NVIDIA,GEFORCE GTX 1660 TI,10 HOME,9750H,2.6,11636.0,12791.0,HEXA-CORE,1.0,PROSTAR
416,29411,"MICROSOFT SURFACE BOOK 2 (INTEL CORE I5, 8GB RAM, 128GB) - 13.5""",MICROSOFT,MICROSOFT SURFACE BOOK 2,13.5,3000,2000,GLOSSY,1,INTEL CORE I5,INTEL CORE I5-7300U 2.6 GHZ (7TH GEN KABY LAKE DUAL-CORE WITH HYPER-THREADING),1.0,0,INTEL HD 620,WINDOWS,WINDOWS 10 PRO,8,128,128,3.38,928.0,959.99,INTEL,CORE I5,INTEL,HD 620,10 PRO,7300U,2.6,3780.0,888.0,DUAL-CORE,1.0,MICROSOFT SURFACE BOOK
417,28332,"ACER ASPIRE 5 SLIM LAPTOP, 15.6"" FULL HD IPS DISPLAY, 8TH GEN INTEL CORE I3-8145U, 4GB DDR4, 128GB PCIE NVME SSD, BACKLIT KEYBOARD, WINDOWS 10 IN S MODE, A515-54-30BQ",ACER,ACER ASPIRE 5 A515-54,15.6,1920,1080,MATTE,0,INTEL CORE I3,INTEL CORE I3-8145U 2.1 GHZ (8TH GEN WHISKEY LAKE DUAL-CORE WITH HYPER-THREADING),0.0,0,INTEL UHD 620,WINDOWS,WINDOWS 10 S,4,128,128,3.97,379.99,379.99,INTEL,CORE I3,INTEL,UHD 620,10 S,8145U,2.1,4248.0,888.0,DUAL-CORE,1.0,ACER ASPIRE
418,26142,"LENOVO YOGA 720 2-IN-1 15.6"" 4K UHD IPS TOUCH-SCREEN ULTRABOOK, INTEL CORE I7-7700HQ, 16GB RAM, 512GB SSD, NVIDIA GEFORCE GTX 1050, THUNDERBOLT, FINGERPRINT READER, BACKLIT KEYBOARD -WIN10",LENOVO,LENOVO YOGA 720,15.6,3840,2160,GLOSSY,1,INTEL CORE I7,INTEL CORE I7-7700HQ 2.8 GHZ (7TH GEN KABY LAKE QUAD-CORE WITH HYPER-THREADING),0.0,1,NVIDIA GEFORCE GTX 1050,WINDOWS,WINDOWS 10 HOME,16,512,512,4.41,1048.88,1048.88,INTEL,CORE I7,NVIDIA,GEFORCE GTX 1050,10 HOME,7700HQ,2.8,7069.0,5595.0,QUAD-CORE,1.0,LENOVO YOGA
419,29203,"DELL XPS 15 7590, 15.6"" 4K UHD TOUCH, 9TH GEN INTEL CORE I7-6 CORE 9750H, NVIDIA GEFORCE GTX 1650 4GB GDDR5, 16GB DDR4 RAM, 1TB SSD",DELL,DELL XPS 7590,15.6,3840,2160,GLOSSY,0,INTEL CORE I7,INTEL CORE I7-9750H 2.6 GHZ (9TH GEN COFFEE LAKE HEXA-CORE WITH HYPER-THREADING),0.0,1,NVIDIA GEFORCE GTX 1650,WINDOWS,WINDOWS 10 HOME,16,1000,1000,4.5,1749.97,2099.99,INTEL,CORE I7,NVIDIA,GEFORCE GTX 1650,10 HOME,9750H,2.6,11636.0,7868.0,HEXA-CORE,1.0,DELL XPS
420,22369,"ASUS TUF THIN & LIGHT GAMING LAPTOP PC (FX504) 15.6Â€ FULL HD, 8TH-GEN INTEL CORE I5-8300H (UP TO 3.9GHZ), GEFORCE GTX 1050 2GB, 8GB DDR4 2666 MHZ, 1TB FIRECUDA SSHD, WINDOWS 10 64-BIT - FX504GD-ES51",ASUS,ASUS TUF GAMING FX504,15.6,1920,1080,MATTE,0,INTEL CORE I5,INTEL CORE I5-8300H 2.3 GHZ (8TH GEN COFFEE LAKE QUAD-CORE WITH HYPER-THREADING),0.0,1,NVIDIA GEFORCE GTX 1050,WINDOWS,WINDOWS 10 HOME,8,0,1000,5.07,699.0,799.99,INTEL,CORE I5,NVIDIA,GEFORCE GTX 1050,10 HOME,8300H,2.3,7584.0,5595.0,QUAD-CORE,1.0,ASUS TUF GAMING
421,24627,"OMEN BY HP 17-INCH GAMING LAPTOP W/ 144HZ ANTI-GLARE G-SYNC DISPLAY, I7-8750H, GEFORCE GTX 1060 6 GB, 16GB 2666MHZ RAM, 1TB HDD & 128 GB PCIE SSD, WINDOWS 10 HOME (17-AN120NR, BLACK), METAL",HP,HP OMEN 17-AN120NR,17.3,1920,1080,MATTE,0,INTEL CORE I7,INTEL CORE I7-8750H 2.2 GHZ (8TH GEN COFFEE LAKE HEXA-CORE WITH HYPER-THREADING),0.0,1,NVIDIA GEFORCE GTX 1060,WINDOWS,WINDOWS 10 HOME,16,128,1128,8.33,1549.0,1549.0,INTEL,CORE I7,NVIDIA,GEFORCE GTX 1060,10 HOME,8750H,2.2,10418.0,10210.0,HEXA-CORE,1.0,HP OMEN
422,30753,"SAGER NP8957 0.78 INCHES THIN & LIGHT GAMING LAPTOP, 15.6 INCHES FHD 144HZ DISPLAY, INTEL CORE I7-9750H, NVIDIA RTX 2070 8GB DDR6, 16GB RAM, 500GB NVME SSD + 1TB HDD, WINDOWS 10 HOME",OTHER,SAGER NP8957,15.6,1920,1080,MATTE,0,INTEL CORE I7,INTEL CORE I7-9750H 2.6 GHZ (9TH GEN COFFEE LAKE HEXA-CORE WITH HYPER-THREADING),0.0,1,NVIDIA GEFORCE RTX 2070,WINDOWS,WINDOWS 10 HOME,16,500,1500,4.6,1549.0,1599.0,INTEL,CORE I7,NVIDIA,GEFORCE RTX 2070,10 HOME,9750H,2.6,11636.0,16632.0,HEXA-CORE,1.0,SAGER
423,30996,SAGER NP8957 0.78 INCHES THIN,OTHER,SAGER NP8957,15.6,1920,1080,MATTE,0,INTEL CORE I7,INTEL CORE I7-9750H 2.6 GHZ (9TH GEN COFFEE LAKE HEXA-CORE WITH HYPER-THREADING),0.0,1,NVIDIA GEFORCE RTX 2070,WINDOWS,WINDOWS 10 HOME,32,500,1500,4.6,1649.0,1749.0,INTEL,CORE I7,NVIDIA,GEFORCE RTX 2070,10 HOME,9750H,2.6,11636.0,16632.0,HEXA-CORE,1.0,SAGER
424,17273,"HP PAVILION 15-AU010WM 15.6 INCH LAPTOP (INTEL CORE I7-6500U 2.5GHZ, 12 GB DDR4-2133 SDRAM, 1 TB 5400 RPM SATA HARD DRIVE, WINDOWS 10), SILVER",HP,HP PAVILION 15-AU010WM,15.6,1366,768,GLOSSY,0,INTEL CORE I7,INTEL CORE I7-6500U 2.5 GHZ (6TH GEN SKYLAKE DUAL-CORE WITH HYPER-THREADING),0.0,1,NVIDIA GEFORCE 940MX,WINDOWS,WINDOWS 10,12,0,1000,4.27,787.0,787.0,INTEL,CORE I7,NVIDIA,GEFORCE 940MX,10,6500U,2.5,3369.0,1603.0,DUAL-CORE,1.0,HP PAVILION
425,22867,"HP, 2018, ELITEBOOK 840 G1 14"" HD LED-BACKLIT ANTI-GLARE LAPTOP COMPUTER, INTEL DUAL-CORE I5-4300U UP TO 2.9GHZ, 8GB RAM, 256GB SSD, USB 3.0, BLUETOOTH, WINDOW 10 PROFESSIONAL (RENEWED)",HP,HP ELITEBOOK 840 G1,14.0,1366,768,MATTE,0,INTEL CORE I5,INTEL CORE I5-4300U 1.9 GHZ (4TH GEN HASWELL DUAL-CORE WITH HYPER-THREADING),0.0,0,INTEL HD 4400,WINDOWS,WINDOWS 10 PRO,8,256,256,3.5,254.99,276.96,INTEL,CORE I5,INTEL,HD 4400,10 PRO,4300U,1.9,2579.0,530.0,DUAL-CORE,1.0,HP ELITEBOOK
426,18830,"DELL XPS9360-7680SLV-PUS TRADITIONAL LAPTOP (WINDOWS 10, INTEL CORE I7-7560U, 13.3"" LED-LIT SCREEN, STORAGE: 1 TB, RAM: 16 GB) SILVER",DELL,DELL XPS 13,13.3,3200,1800,GLOSSY,1,INTEL CORE I7,INTEL CORE I7-7560U 2.4 GHZ (7TH GEN KABY LAKE DUAL-CORE WITH HYPER-THREADING),0.0,0,INTEL IRIS PLUS 640,WINDOWS,WINDOWS 10 HOME,16,1000,1000,2.7,1799.33,1799.33,INTEL,CORE I7,INTEL,IRIS PLUS 640,10 HOME,7560U,2.4,4519.0,1377.0,DUAL-CORE,1.0,DELL XPS
427,20501,"ACER CHROMEBOOK 15 CB515-1HT-P39B, PENTIUM N4200, 15.6"" FULL HD TOUCH, 4GB LPDDR4, 32GB STORAGE, PURE SILVER",ACER,ACER CHROMEBOOK 15 CB515-1HT,15.6,1920,1080,GLOSSY,1,INTEL PENTIUM,INTEL PENTIUM N4200 1.1 GHZ (APOLLO LAKE QUAD-CORE),0.0,0,INTEL HD 505,CHROME OS,CHROME OS,4,32,32,4.3,322.0,325.12,INTEL,PENTIUM,INTEL,HD 505,CHROME OS,N4200,1.1,2257.0,411.0,QUAD-CORE,0.0,ACER CHROMEBOOK
428,11087,"HP 15.6 INCH TOUCHSCREEN LAPTOP COMPUTER (INTEL CORE I3-6100U 2.3GHZ, 8GB RAM, 1TB HARD DRIVE, DVD, HDMI, USB 3.0, HD WEBCAM, WINDOWS 10 HOME) (RENEWED)",HP,HP PAVILION,15.6,1366,768,GLOSSY,1,INTEL CORE I3,INTEL CORE I3-6100U 2.3 GHZ (6TH GEN SKYLAKE DUAL-CORE WITH HYPER-THREADING),0.0,0,INTEL HD 520,WINDOWS,WINDOWS 10,8,0,1000,4.68,399.0,399.0,INTEL,CORE I3,INTEL,HD 520,10,6100U,2.3,2825.0,864.0,DUAL-CORE,1.0,HP PAVILION
429,28044,"HP PAVILION 15.6 HD 2019 NEWEST THIN AND LIGHT LAPTOP NOTEBOOK COMPUTER, INTEL AMD A6-9225, 8GB RAM, 1TB HDD, BLUETOOTH, WEBCAM, DVD-RW, WIFI, WIN 10",HP,HP PAVILION,15.6,1366,768,GLOSSY,0,AMD A6,AMD A6-9225 2.6 GHZ (7TH GEN STONEY RIDGE DUAL-CORE),0.0,0,AMD RADEON R4,WINDOWS,WINDOWS 10,8,0,1000,4.63,395.0,408.0,AMD,A6,AMD,RADEON R4,10,9225,2.6,1274.0,346.0,DUAL-CORE,0.0,HP PAVILION
430,6635,"DELL XPS 13 XPS9343-8182SLV 13.3-INCH TOUCHSCREEN LAPTOP (INTEL CORE I7 5550U, 8 GB RAM, 256 GB SSD, WINDOWS 10, MICROSOFT SIGNATURE EDITION) SILVER",DELL,DELL XPS 13 XPS9343-8182SLV,13.3,3200,1800,GLOSSY,1,INTEL CORE I7,INTEL CORE I7-5500U 2.40 GHZ (5TH GEN BROADWELL DUAL-CORE WITH HYPER-THREADING),0.0,0,INTEL HD 5500,WINDOWS,WINDOWS 10,8,256,256,2.8,1499.44,1499.44,INTEL,CORE I7,INTEL,HD 5500,10,5500U,2.40,2715.0,568.0,DUAL-CORE,1.0,DELL XPS
431,23121,"APPLE MACBOOK AIR MD223LL/A 11.6-INCH LAPTOP (1.7GHZ INTEL CORE I5-3317U DUAL-CORE, 4GB RAM, 64GB SSD, WI-FI, BLUETOOTH 4.0) (RENEWED)",APPLE,APPLE MACBOOK AIR 2012,11.6,1366,768,GLOSSY,0,INTEL CORE I5,INTEL CORE I5-3317U 1.7 GHZ (3RD GEN IVY BRIDGE DUAL-CORE WITH HYPER-THREADING),0.0,0,INTEL HD 4000,MACOS,MAC OS X LION,4,64,64,2.38,303.43,399.99,INTEL,CORE I5,INTEL,HD 4000, X LION,3317U,1.7,2093.0,329.0,DUAL-CORE,1.0,APPLE MACBOOK AIR
432,28479,"NEW APPLE MACBOOK PRO (13-INCH, 8GB RAM, 128GB STORAGE) - SPACE GRAY",APPLE,APPLE MACBOOK PRO 2019,13.3,2560,1600,GLOSSY,0,INTEL CORE I5,INTEL CORE I5-8257U 1.4 GHZ (8TH GEN COFFEE LAKE QUAD-CORE WITH HYPER-THREADING),0.0,0,INTEL IRIS PLUS 645,MACOS,MACOS MOJAVE,8,128,128,3.02,1099.99,1230.08,INTEL,CORE I5,INTEL,IRIS PLUS 645,MOJAVE,8257U,1.4,8395.0,2054.0,QUAD-CORE,1.0,APPLE MACBOOK PRO
433,19311,"HP 17.3"" HD+ LAPTOP, AMD DUAL-CORE A9-9420 APU UP TO 3.6GHZ, 4GB DDR4, 1TB HDD, AMD RADEON R5 GRAPHICS, 802.11AC, BLUETOOTH 4.0, DVD RW, USB 3.1, WINDOWS 10 HOME, BLACK",HP,HP PAVILION 17Z,17.3,1600,900,GLOSSY,0,AMD A9,AMD A9-9420 3.0 GHZ (7TH GEN STONEY RIDGE DUAL-CORE),0.0,0,AMD RADEON R5,WINDOWS,WINDOWS 10 HOME,4,0,1000,5.62,449.99,449.99,AMD,A9,AMD,RADEON R5,10 HOME,9420,3.0,1131.0,148.0,DUAL-CORE,0.0,HP PAVILION
